time,voltage,current,ChargingVoltage,ChargingCurrent,OperationStatus,SafetyAlert,SafetyStatus,MaxError,BatteryStatus,CellVoltage1,CellVoltage2,CellVoltage3,CellVoltage4,UpdateStatus
3.8970000743865967,10688,0,16800,3000,32837,0,0,1,727,2656,2677,2685,2670,0x0E
5.192000150680542,10688,0,16800,3000,32837,0,0,1,727,2656,2677,2685,2670,0x0E
5.192000150680542,257,257,257,257,257,257,257,1,257,257,257,257,257,0x01
6.677000045776367,257,257,257,257,257,257,257,1,257,257,257,257,257,0x01
6.677000045776367,257,257,257,257,257,257,257,1,257,257,257,257,257,0x01
7.966000080108643,257,257,257,257,257,257,257,1,257,257,257,257,257,0x01
7.966000080108643,257,257,257,257,257,257,257,1,257,257,257,257,257,0x01
9.246999979019165,257,257,257,257,257,257,257,1,257,257,257,257,257,0x01
9.246999979019165,257,257,257,257,257,257,257,1,257,257,257,257,257,0x01
10.525000095367432,257,257,257,257,257,257,257,1,257,257,257,257,257,0x01
