time,voltage,current,ChargingVoltage,ChargingCurrent,OperationStatus,SafetyAlert,SafetyStatus,MaxError,BatteryStatus,CellVoltage1,CellVoltage2,CellVoltage3,CellVoltage4,UpdateStatus
4.703000068664551,6358,0,8400,5000,32833,0,0,3,727,3175,3183,0,0,0x0D
5.994999885559082,6358,-94,8400,5000,32833,0,0,3,2775,3175,3183,0,0,0x0D
7.287999868392944,6223,-1514,8400,5000,32833,0,0,3,2775,3105,3118,0,0,0x0D
8.588000059127808,6220,-1513,8400,5000,32833,0,0,3,3031,3103,3117,0,0,0x0D
9.882999897003174,6217,-1514,8400,5000,32833,0,0,3,3031,3102,3115,0,0,0x0D
11.180999994277954,6212,-1514,8400,5000,32833,0,0,3,3031,3099,3113,0,0,0x0D
12.474999904632568,6210,-1514,8400,5000,32833,0,0,3,3031,3098,3112,0,0,0x0D
13.76799988746643,6208,-1514,8400,5000,32833,0,0,3,3031,3097,3110,0,0,0x0D
15.065999984741211,6204,-1514,8400,5000,32833,0,0,3,3031,3095,3108,0,0,0x0D
16.363999843597412,6202,-1514,8400,5000,32833,0,0,3,3031,3094,3107,0,0,0x0D
17.65400004386902,6200,-1514,8400,5000,32833,0,0,3,3031,3093,3106,0,0,0x0D
18.95300006866455,6197,-1513,8400,5000,32833,0,0,3,3031,3092,3105,0,0,0x0D
20.246000051498413,6193,-1513,8400,5000,32833,0,0,3,3031,3090,3103,0,0,0x0D
21.543999910354614,6191,-1514,8400,5000,32833,0,0,3,3031,3089,3102,0,0,0x0D
22.840999841690063,6190,-1514,8400,5000,32833,0,0,3,3031,3088,3101,0,0,0x0D
24.12999987602234,6187,-1514,8400,5000,32833,0,0,3,3031,3087,3100,0,0,0x0D
25.42899990081787,6185,-1514,8400,5000,32833,0,0,3,3031,3086,3099,0,0,0x0D
26.72499990463257,6183,-1513,8400,5000,32833,0,0,3,3031,3085,3098,0,0,0x0D
28.020999908447266,6181,-1514,8400,5000,32833,0,0,3,3031,3084,3097,0,0,0x0D
29.316999912261963,6178,-1513,8400,5000,32833,0,0,3,3031,3082,3095,0,0,0x0D
30.611999988555908,6176,-1514,8400,5000,32833,0,0,3,3031,3081,3094,0,0,0x0D
31.912999868392944,6174,-1514,8400,5000,32833,0,0,3,3031,3081,3093,0,0,0x0D
33.2039999961853,6171,-1514,8400,5000,32833,0,0,3,3031,3079,3092,0,0,0x0D
34.49900007247925,6169,-1513,8400,5000,32833,0,0,3,3031,3078,3091,0,0,0x0D
