Time (s)	Voltage	Current
0	4.11680614	0.00848889601
8.237000226974487	3.99116783	0.70883643
15.358000040054321	3.98824783	0.70885502
22.478000164031982	3.98630117	0.708821325
29.598000049591064	3.98442163	0.708814354
36.71900010108948	3.98289637	0.708833525
43.83900022506714	3.98156502	0.708803316
50.95800018310547	3.98049473	0.708780658
58.07900023460388	3.97934239	0.708817258
65.19800019264221	3.9783616	0.708791116
72.3180000782013	3.97739573	0.708776011
79.43700003623962	3.97667225	0.708785306
86.55700016021729	3.97585182	0.708791697
93.67700004577637	3.97516191	0.708787049
100.79900002479553	3.97446081	0.708782982
107.91700005531311	3.97391261	0.708761487
115.03800010681152	3.97320405	0.708778916
122.15800023078918	3.97262975	0.708764392
129.27800011634827	3.97202561	0.708741734
136.39800000190735	3.97153335	0.708778335
143.51700019836426	3.97095905	0.708765554
150.6360001564026	3.97039966	0.708758582
157.757000207901	3.96995588	0.708735925
164.87700009346008	3.96959042	0.708759163
171.99700021743774	3.9691168	0.708778335
179.11600017547607	3.96869913	0.708736506
186.2370002269745	3.96820687	0.708746382
193.35600018501282	3.96783767	0.708730696
200.4760000705719	3.9673566	0.708777754
207.59600019454956	3.96697994	0.708725468
214.7170000076294	3.96660702	0.708716753
221.8360002040863	3.96623036	0.708728373
228.9610002040863	3.96582015	0.708703392
236.07600021362305	3.96545468	0.708728373
243.20000004768372	3.96505565	0.708723725
250.32200002670288	3.96474985	0.708728373
257.4370000362396	3.96438812	0.708694096
264.5620000362396	3.96407486	0.708721401
271.67900013923645	3.96369075	0.708698744
278.7980000972748	3.96337003	0.708704553
285.9190001487732	3.9630344	0.708697001
293.0390000343323	3.96273233	0.70874522
300.1580002307892	3.96239297	0.708720239
307.27800011634827	3.96209463	0.708672601
314.3990001678467	3.96171425	0.708709782
321.518000125885	3.96144574	0.708730696
328.6380000114441	3.96111384	0.708676087
335.7590000629425	3.96081177	0.708690611
342.87900018692017	3.96046868	0.708707458
350.00400018692017	3.96021136	0.708662144
357.125	3.95989438	0.708681315
364.24000000953674	3.95959231	0.708665049
371.3600001335144	3.95929397	0.708682477
378.4800000190735	3.95906648	0.708660982
385.60200023651123	3.95874204	0.708640068
392.72000002861023	3.95839522	0.708661563
399.83900022506714	3.95821621	0.708644715
406.960000038147	3.95795517	0.708683058
414.08000016212463	3.95760089	0.708655753
421.2000000476837	3.95736595	0.708655172
428.3200001716614	3.95705642	0.708655172
435.44000005722046	3.95680656	0.708652849
442.5600001811981	3.95653805	0.708644715
449.6800000667572	3.95628074	0.708655172
456.8010001182556	3.95603461	0.708638325
463.92000007629395	3.9557922	0.708615668
471.04100012779236	3.95554235	0.70866563
478.16100001335144	3.95524773	0.708666791
485.28700017929077	3.95503517	0.708640649
492.4130001068115	3.95474802	0.708634258
499.53200006484985	3.95450934	0.70865401
506.65300011634827	3.95427813	0.708656915
513.7730000019073	3.954032	0.708651106
520.893000125885	3.95375231	0.708676087
528.0140001773834	3.95353974	0.708645877
535.1340000629425	3.95328242	0.708658658
542.2540001869202	3.95304748	0.708609277
549.3740000724792	3.95282745	0.708626706
556.4980001449585	3.95258878	0.708643553
563.614000082016	3.95235757	0.70861741
