time,voltage,current,ChargingVoltage,ChargingCurrent,OperationStatus,SafetyAlert,SafetyStatus,MaxError,BatteryStatus,CellVoltage1,CellVoltage2,CellVoltage3,CellVoltage4,UpdateStatus
4.386999845504761,7147,-11,8400,6000,32833,0,0,3,199,3575,3572,0,0,0x0D
5.690999984741211,7037,-2191,8400,6000,32833,0,0,3,199,3540,3498,0,0,0x0D
6.986999988555908,7023,-2416,8400,6000,32833,0,0,3,199,3526,3496,0,0,0x0D
8.273000001907349,7022,-2415,8400,6000,32833,0,0,3,199,3526,3496,0,0,0x0D
9.574999809265137,7020,-2415,8400,6000,32833,0,0,3,199,3525,3495,0,0,0x0D
10.870999813079834,7018,-2415,8400,6000,32833,0,0,3,199,3524,3494,0,0,0x0D
12.163999795913696,7017,-2415,8400,6000,32833,0,0,3,199,3524,3493,0,0,0x0D
13.455999851226807,7017,-2414,8400,6000,32833,0,0,3,199,3524,3493,0,0,0x0D
14.758999824523926,7015,-2415,8400,6000,32833,0,0,3,199,3523,3492,0,0,0x0D
16.055999994277954,7014,-2414,8400,6000,32833,0,0,3,199,3522,3492,0,0,0x0D
17.35199999809265,7014,-2414,8400,6000,32833,0,0,3,199,3522,3492,0,0,0x0D
18.639999866485596,7013,-2414,8400,6000,32833,0,0,3,199,3522,3491,0,0,0x0D
19.942999839782715,7012,-2414,8400,6000,32833,0,0,3,199,3521,3491,0,0,0x0D
21.234999895095825,7011,-2414,8400,6000,32833,0,0,3,199,3521,3490,0,0,0x0D
22.531999826431274,7011,-2414,8400,6000,32833,0,0,3,199,3521,3490,0,0,0x0D
23.830999851226807,7010,-2414,8400,6000,32833,0,0,3,199,3520,3490,0,0,0x0D
25.126999855041504,7009,-2414,8400,6000,32833,0,0,3,199,3520,3489,0,0,0x0D
26.4229998588562,7009,-2414,8400,6000,32833,0,0,3,199,3520,3489,0,0,0x0D
27.717000007629395,7008,-2414,8400,6000,32833,0,0,3,199,3519,3489,0,0,0x0D
29.01199984550476,7008,-2414,8400,6000,32833,0,0,3,199,3519,3489,0,0,0x0D
30.30999994277954,7007,-2415,8400,6000,32833,0,0,3,199,3519,3488,0,0,0x0D
31.602999925613403,7006,-2414,8400,6000,32833,0,0,3,199,3518,3488,0,0,0x0D
32.89999985694885,7006,-2415,8400,6000,32833,0,0,3,199,3518,3488,0,0,0x0D
34.19599986076355,7005,-2414,8400,6000,32833,0,0,3,199,3518,3487,0,0,0x0D
35.48899984359741,7005,-2415,8400,6000,32833,0,0,3,199,3518,3487,0,0,0x0D
36.787999868392944,7004,-2414,8400,6000,32833,0,0,3,199,3518,3487,0,0,0x0D
38.084999799728394,7004,-2415,8400,6000,32833,0,0,3,199,3517,3487,0,0,0x0D
39.38099980354309,7004,-2415,8400,6000,32833,0,0,3,199,3517,3487,0,0,0x0D
40.67399978637695,7003,-2415,8400,6000,32833,0,0,3,199,3517,3486,0,0,0x0D
41.9689998626709,7003,-2415,8400,6000,32833,0,0,3,199,3517,3486,0,0,0x0D
43.264999866485596,7002,-2415,8400,6000,32833,0,0,3,199,3517,3486,0,0,0x0D
44.562999963760376,7002,-2415,8400,6000,32833,0,0,3,199,3516,3485,0,0,0x0D
45.859999895095825,7001,-2415,8400,6000,32833,0,0,3,199,3516,3485,0,0,0x0D
47.15399980545044,7001,-2415,8400,6000,32833,0,0,3,199,3516,3485,0,0,0x0D
48.448999881744385,7001,-2415,8400,6000,32833,0,0,3,199,3516,3485,0,0,0x0D
49.74499988555908,6999,-2415,8400,6000,32833,0,0,3,199,3515,3484,0,0,0x0D
51.04099988937378,6999,-2415,8400,6000,32833,0,0,3,199,3515,3484,0,0,0x0D
51.04099988937378,257,-2415,8400,6000,32833,0,0,3,199,3515,3484,0,0,0x0D
52.33699989318848,257,-2415,8400,6000,32833,0,0,3,199,3515,3484,0,0,0x0D
53.63099980354309,6999,-2415,8400,6000,32833,0,0,3,199,3515,3484,0,0,0x0D
54.92799997329712,6998,-2415,8400,6000,32833,0,0,3,199,3515,3484,0,0,0x0D
56.222999811172485,6997,-2415,8400,6000,32833,0,0,3,199,3514,3483,0,0,0x0D
57.52199983596802,6997,-2415,8400,6000,32833,0,0,3,199,3514,3483,0,0,0x0D
58.81399989128113,6997,-2415,8400,6000,32833,0,0,3,199,3514,3483,0,0,0x0D
60.11399984359741,6997,-2415,8400,6000,32833,0,0,3,199,3514,3483,0,0,0x0D
61.406999826431274,6997,-2415,8400,6000,32833,0,0,3,199,3514,3483,0,0,0x0D
62.704999923706055,6996,-2415,8400,6000,32833,0,0,3,199,3513,3483,0,0,0x0D
63.99799990653992,6996,-2415,8400,6000,32833,0,0,3,199,3513,3483,0,0,0x0D
65.28799986839294,6995,-2415,8400,6000,32833,0,0,3,199,3513,3482,0,0,0x0D
66.59099984169006,6995,-2415,8400,6000,32833,0,0,3,199,3513,3482,0,0,0x0D
67.88399982452393,6994,-2415,8400,6000,32833,0,0,3,199,3512,3482,0,0,0x0D
69.1819999217987,6994,-2415,8400,6000,32833,0,0,3,199,3512,3482,0,0,0x0D
70.4779999256134,6993,-2415,8400,6000,32833,0,0,3,199,3512,3482,0,0,0x0D
71.77300000190735,6993,-2415,8400,6000,32833,0,0,3,199,3512,3481,0,0,0x0D
73.06799983978271,6993,-2415,8400,6000,32833,0,0,3,199,3512,3481,0,0,0x0D
74.36500000953674,6992,-2415,8400,6000,32833,0,0,3,199,3511,3481,0,0,0x0D
75.66100001335144,6992,-2415,8400,6000,32833,0,0,3,199,3511,3481,0,0,0x0D
76.95700001716614,6991,-2415,8400,6000,32833,0,0,3,199,3511,3480,0,0,0x0D
78.2519998550415,6991,-2415,8400,6000,32833,0,0,3,199,3511,3480,0,0,0x0D
79.54999995231628,6991,-2415,8400,6000,32833,0,0,3,199,3511,3480,0,0,0x0D
80.84299993515015,6990,-2415,8400,6000,32833,0,0,3,199,3511,3480,0,0,0x0D
82.14099979400635,6990,-2415,8400,6000,32833,0,0,3,199,3510,3480,0,0,0x0D
83.43299984931946,6990,-2415,8400,6000,32833,0,0,3,199,3510,3480,0,0,0x0D
84.73099994659424,6989,-2415,8400,6000,32833,0,0,3,199,3510,3479,0,0,0x0D
86.02499985694885,6989,-2415,8400,6000,32833,0,0,3,199,3510,3479,0,0,0x0D
87.3219997882843,6989,-2415,8400,6000,32833,0,0,3,199,3510,3479,0,0,0x0D
87.3219997882843,257,-2415,8400,6000,32833,0,0,3,199,3510,3479,0,0,0x0D
88.61399984359741,257,-2415,8400,6000,32833,0,0,3,199,3510,3479,0,0,0x0D
89.91499996185303,6988,-2415,8400,6000,32833,0,0,3,199,3509,3479,0,0,0x0D
91.20899987220764,6988,-2415,8400,6000,32833,0,0,3,199,3509,3479,0,0,0x0D
92.50699996948242,6988,-2415,8400,6000,32833,0,0,3,199,3509,3479,0,0,0x0D
93.7979998588562,6987,-2415,8400,6000,32833,0,0,3,199,3509,3478,0,0,0x0D
95.10999989509583,6987,-2415,8400,6000,32833,0,0,3,199,3509,3478,0,0,0x0D
96.41100001335144,6987,-2415,8400,6000,32833,0,0,3,199,3509,3478,0,0,0x0D
97.70299983024597,6986,-2415,8400,6000,32833,0,0,3,199,3508,3478,0,0,0x0D
99.0019998550415,6986,-2414,8400,6000,32833,0,0,3,199,3508,3478,0,0,0x0D
100.28999996185303,6986,-2415,8400,6000,32833,0,0,3,199,3508,3478,0,0,0x0D
101.59099984169006,6985,-2415,8400,6000,32833,0,0,3,199,3508,3477,0,0,0x0D
102.88599991798401,6985,-2415,8400,6000,32833,0,0,3,199,3508,3477,0,0,0x0D
104.18400001525879,6985,-2415,8400,6000,32833,0,0,3,199,3508,3477,0,0,0x0D
105.47899985313416,6985,-2415,8400,6000,32833,0,0,3,199,3508,3477,0,0,0x0D
106.7759997844696,6984,-2415,8400,6000,32833,0,0,3,199,3507,3477,0,0,0x0D
108.0719997882843,6984,-2415,8400,6000,32833,0,0,3,199,3507,3477,0,0,0x0D
109.36500000953674,6984,-2415,8400,6000,32833,0,0,3,199,3507,3477,0,0,0x0D
110.6639997959137,6983,-2414,8400,6000,32833,0,0,3,199,3507,3476,0,0,0x0D
111.95700001716614,6983,-2415,8400,6000,32833,0,0,3,199,3507,3476,0,0,0x0D
113.25499987602234,6983,-2414,8400,6000,32833,0,0,3,199,3507,3476,0,0,0x0D
114.55099987983704,6982,-2415,8400,6000,32833,0,0,3,199,3506,3476,0,0,0x0D
115.84799981117249,6982,-2415,8400,6000,32833,0,0,3,199,3506,3476,0,0,0x0D
117.13899993896484,6982,-2414,8400,6000,32833,0,0,3,199,3506,3476,0,0,0x0D
118.43899989128113,6982,-2414,8400,6000,32833,0,0,3,199,3506,3476,0,0,0x0D
119.73299980163574,6981,-2415,8400,6000,32833,0,0,3,199,3506,3475,0,0,0x0D
121.02899980545044,6981,-2414,8400,6000,32833,0,0,3,199,3506,3475,0,0,0x0D
122.32499980926514,6981,-2415,8400,6000,32833,0,0,3,199,3506,3475,0,0,0x0D
123.61999988555908,6981,-2415,8400,6000,32833,0,0,3,199,3506,3475,0,0,0x0D
124.91499996185303,6980,-2415,8400,6000,32833,0,0,3,199,3505,3475,0,0,0x0D
126.21299982070923,6980,-2415,8400,6000,32833,0,0,3,199,3505,3475,0,0,0x0D
127.50399994850159,6980,-2414,8400,6000,32833,0,0,3,199,3505,3475,0,0,0x0D
128.80399990081787,6979,-2414,8400,6000,32833,0,0,3,199,3505,3474,0,0,0x0D
130.10099983215332,6979,-2415,8400,6000,32833,0,0,3,199,3505,3474,0,0,0x0D
131.39199995994568,6979,-2415,8400,6000,32833,0,0,3,199,3505,3474,0,0,0x0D
