time,voltage,current,ChargingVoltage,ChargingCurrent,OperationStatus,SafetyAlert,MaxError,BatteryStatus,CellVoltage1,CellVoltage2,CellVoltage3,CellVoltage4,UpdateStatus
3.8970000743865967,11265,0,16800,2500,32833,0,100,727,2822,2810,2813,2821,0x04
6.194000005722046,11052,-1026,16800,2500,32835,0,100,3031,2775,2746,2765,2766,0x04
8.480000019073486,11021,-1017,16800,2500,32835,0,100,3031,2770,2738,2757,2756,0x04
10.782000064849854,10981,-1017,16800,2500,32835,0,100,3031,2761,2728,2746,2746,0x04
13.07200002670288,10925,-1017,16800,2500,32835,0,100,3031,2748,2715,2733,2731,0x04
15.358000040054321,10890,-1017,16800,2500,32835,0,100,3031,2739,2706,2724,2722,0x04
17.646000146865845,10855,-1017,16800,2500,32835,0,100,3031,2730,2697,2715,2713,0x04
19.932000160217285,10821,-1017,16800,2500,32835,0,100,3031,2722,2689,2707,2699,0x04
22.22000002861023,10770,-1017,16800,2500,32835,0,100,3031,2710,2676,2694,2691,0x04
24.506999969482422,10736,-1017,16800,2500,32835,0,100,3031,2702,2668,2686,2682,0x04
26.795000076293945,10703,-1017,16800,2500,32835,0,100,3031,2694,2659,2678,2673,0x04
29.085000038146973,10652,-1017,16800,2500,32835,0,100,3031,2682,2646,2665,2660,0x04
31.384000062942505,10619,-1017,16800,2500,32835,0,100,3031,2674,2638,2657,2651,0x04
33.674999952316284,10587,-1017,16800,2500,32835,0,100,3031,2667,2630,2649,2643,0x04
35.96300005912781,10555,-1017,16800,2500,32835,0,100,3031,2659,2621,2641,2634,0x04
38.25100016593933,10505,-1017,16800,2500,32835,0,100,3031,2648,2608,2629,2621,0x04
40.53600001335144,10473,-1017,16800,2500,32835,0,100,3031,2640,2601,2621,2613,0x04
42.82299995422363,10440,-1017,16800,2500,32835,0,100,3031,2633,2592,2613,2604,0x04
45.111000061035156,10392,-1017,16800,2500,32835,0,100,3031,2623,2579,2601,2590,0x04
47.401000022888184,10361,-1017,16800,2500,32835,0,100,3031,2615,2571,2594,2581,0x04
49.70300006866455,10329,-1017,16800,2500,32835,0,100,3031,2608,2563,2586,2572,0x04
51.98900008201599,10297,-1017,16800,2500,32835,0,100,3031,2602,2555,2579,2563,0x04
54.27300000190735,10250,-1017,16800,2500,32835,0,100,3031,2592,2543,2568,2549,0x04
56.56500005722046,10219,-1017,16800,2500,32835,0,100,3031,2586,2535,2560,2539,0x04
58.85199999809265,10189,-1017,16800,2500,32835,0,100,3031,2580,2527,2553,2529,0x04
61.138999938964844,10144,-1017,16800,2500,32835,0,100,3031,2571,2516,2543,2515,0x04
63.42700004577637,10114,-1017,16800,2500,32835,0,100,3031,2565,2508,2536,2505,0x04
65.71399998664856,10084,-1017,16800,2500,32835,128,100,3031,2559,2501,2530,2495,0x04
68.00100016593933,10055,-1018,16800,2500,32835,128,100,3031,2554,2494,2523,2485,0x04
70.12600016593933,10278,0,16800,2500,32835,0,100,3031,2599,2560,2574,2545,0x04
72.25200009346008,10313,0,16800,2500,32835,0,100,3031,2607,2569,2583,2554,0x04
74.38000011444092,10335,0,16800,2500,32835,0,100,983,2612,2575,2589,2560,0x04
76.50699996948242,10352,0,16800,2500,32835,0,100,983,2616,2579,2593,2564,0x04
78.63499999046326,10366,0,16800,2500,32835,0,100,983,2620,2583,2597,2568,0x04
80.76200008392334,10378,0,16800,2500,32835,0,100,983,2622,2585,2600,2570,0x04
82.89000010490417,10388,0,16800,2500,32835,0,100,983,2625,2588,2602,2573,0x04
85.01699995994568,10397,0,16800,2500,32835,0,100,983,2628,2590,2605,2575,0x04
87.14499998092651,10405,0,16800,2500,32835,0,100,983,2630,2593,2608,2577,0x04
89.26900005340576,10415,0,16800,2500,32835,0,100,983,2632,2595,2609,2579,0x04
91.40000009536743,10423,0,16800,2500,32835,0,100,983,2634,2597,2612,2581,0x04
93.52699995040894,10428,0,16800,2500,32835,0,100,983,2636,2598,2613,2582,0x04
95.65199995040894,10434,0,16800,2500,32835,0,100,983,2637,2600,2614,2583,0x04
97.78200006484985,10439,0,16800,2500,32835,0,100,983,2638,2601,2616,2584,0x04
99.90700006484985,10444,0,16800,2500,32835,0,100,727,2640,2602,2617,2585,0x04
102.03600001335144,10448,0,16800,2500,32835,0,100,727,2641,2603,2618,2586,0x04
104.16400003433228,10453,0,16800,2500,32835,0,100,727,2642,2604,2619,2587,0x04
106.28999996185303,10458,0,16800,2500,32835,0,100,727,2643,2606,2620,2589,0x04
108.41799998283386,10461,0,16800,2500,32835,0,100,727,2645,2607,2621,2589,0x04
110.54299998283386,10465,0,16800,2500,32835,0,100,727,2645,2608,2623,2590,0x04
112.67400002479553,10468,0,16800,2500,32835,0,100,727,2646,2608,2623,2591,0x04
114.79999995231628,10471,0,16800,2500,32835,0,100,727,2647,2609,2624,2591,0x04
116.92900013923645,10474,0,16800,2500,32835,0,100,727,2648,2610,2625,2592,0x04
119.05700016021729,10477,0,16800,2500,32835,0,100,727,2648,2611,2626,2593,0x04
121.18400001525879,10480,0,16800,2500,32835,0,100,727,2649,2611,2626,2593,0x04
123.31200003623962,10484,0,16800,2500,32835,0,100,727,2650,2612,2627,2594,0x04
125.43799996376038,10486,0,16800,2500,32835,0,100,727,2651,2613,2628,2595,0x04
127.56700015068054,10488,0,16800,2500,32835,0,100,727,2651,2613,2629,2595,0x04
129.69400000572205,10490,0,16800,2500,32835,0,100,727,2652,2614,2629,2596,0x04
131.8199999332428,10493,0,16800,2500,32835,0,100,727,2652,2615,2630,2596,0x04
133.94900012016296,10495,0,16800,2500,32835,0,100,727,2653,2615,2631,2597,0x04
136.07500004768372,10497,0,16800,2500,32835,0,100,727,2654,2616,2631,2597,0x04
138.2020001411438,10500,0,16800,2500,32835,0,100,727,2654,2617,2632,2598,0x04
140.33000016212463,10501,0,16800,2500,32835,0,100,727,2655,2617,2632,2598,0x04
142.45900011062622,10504,0,16800,2500,32835,0,100,727,2656,2617,2633,2598,0x04
144.58500003814697,10506,0,16800,2500,32835,0,100,727,2656,2618,2633,2599,0x04
146.7130000591278,10508,0,16800,2500,32835,0,100,727,2656,2618,2634,2599,0x04
148.8380000591278,10509,0,16800,2500,32835,0,100,727,2657,2619,2634,2599,0x04
150.9670000076294,10511,0,16800,2500,32835,0,100,727,2657,2619,2635,2600,0x04
153.0970001220703,10513,0,16800,2500,32835,0,100,727,2658,2620,2635,2600,0x04
155.22300004959106,10514,0,16800,2500,32835,0,100,727,2658,2620,2636,2600,0x04
157.35000014305115,10516,0,16800,2500,32835,0,100,727,2659,2620,2636,2601,0x04
159.47900009155273,10518,0,16800,2500,32835,0,100,727,2659,2621,2637,2601,0x04
161.60599994659424,10520,0,16800,2500,32835,0,100,727,2660,2621,2637,2602,0x04
163.73300004005432,10521,0,16800,2500,32835,0,100,727,2660,2622,2637,2602,0x04
165.86100006103516,10523,0,16800,2500,32835,0,100,727,2660,2622,2638,2602,0x04
167.9869999885559,10524,0,16800,2500,32835,0,100,727,2661,2622,2638,2602,0x04
170.1159999370575,10525,0,16800,2500,32835,0,100,727,2661,2623,2638,2603,0x04
172.24399995803833,10526,0,16800,2500,32835,0,100,727,2661,2623,2639,2603,0x04
174.37000012397766,10528,0,16800,2500,32835,0,100,727,2662,2624,2639,2603,0x04
176.4960000514984,10529,0,16800,2500,32835,0,100,727,2662,2624,2640,2603,0x04
178.625,10530,0,16800,2500,32835,0,100,727,2663,2624,2640,2604,0x04
180.75500011444092,10532,0,16800,2500,32835,0,100,720,2663,2625,2640,257,0x04
182.88100004196167,10533,0,16800,2500,32835,0,100,727,2663,2625,2641,2604,0x04
185.00699996948242,10534,0,16800,2500,32835,0,100,727,2664,2625,2641,2605,0x04
187.13499999046326,10536,0,16800,2500,32835,0,100,727,2664,2626,2641,2605,0x04
189.2630000114441,10536,0,16800,2500,32835,0,100,727,2664,2626,2641,2605,0x04
191.38899993896484,10537,0,16800,2500,32835,0,100,727,2664,2626,2642,2605,0x04
193.51600003242493,10539,0,16800,2500,32835,0,100,727,2665,2626,2642,2605,0x04
195.64400005340576,10540,0,16800,2500,32835,0,100,727,2665,2627,2642,2606,0x04
197.77100014686584,10541,0,16800,2500,32835,0,100,727,2665,2627,2643,2606,0x04
199.90000009536743,10542,0,16800,2500,32835,0,100,727,2666,2627,2643,2606,0x04
202.0220000743866,10544,0,16800,257,32835,0,100,727,2666,2628,2643,2607,0x04
204.1560001373291,10544,0,16800,2500,32835,0,100,727,2666,2628,2644,2607,0x04
206.27800011634827,10545,0,16800,2500,32835,0,100,727,2667,2628,2644,2607,0x04
208.4100000858307,10546,0,16800,2500,32835,0,100,727,2667,2628,2644,2607,0x04
210.53800010681152,10547,0,16800,2500,32835,0,100,727,2667,2629,2645,2607,0x04
212.66499996185303,10549,0,16800,2500,32835,0,100,727,2668,2629,2645,2608,0x04
214.7920000553131,10549,0,16800,2500,32835,0,100,727,2668,2629,2645,2608,0x04
216.92000007629395,10550,0,16800,2500,32835,0,100,727,2668,2629,2645,2608,0x04
