Time (s)	Voltage	Current
15574.463000059128	2.80096401	0.0057571789
15581.151000022888	2.8009118	0.00574614176
15587.835000038147	2.80097147	0.0057310383
15594.518000125885	2.80101249	0.00576066432
15601.202000141144	2.80107216	0.00574207544
15607.887000083923	2.80110945	0.00576414973
15614.573000192642	2.80112064	0.00575775981
15621.257000207901	2.80113182	0.00573917093
15627.94200015068	2.8012176	0.00577053966
15634.62700009346	2.80120268	0.0057571789
15641.311000108719	2.80123624	0.00574788447
15647.996000051498	2.80124743	0.00574730356
15654.680000066757	2.80128099	0.00574904627
15661.369000196457	2.80134066	0.00577402507
15668.052000045776	2.80134812	0.00573568552
15674.742000102997	2.8013966	0.00574497995
15681.427000045776	2.80138914	0.00576124522
15688.111000061035	2.8014227	0.00574033273
15694.796000003815	2.80142643	0.00579087124
15701.480000019073	2.80149356	0.00575834071
15708.166000127792	2.80150848	0.00576124522
15714.851000070572	2.80153458	0.00575253168
15721.536000013351	2.8015495	0.00574614176
15728.22000002861	2.80157933	0.00573859003
15734.90799999237	2.80166138	0.00573800913
15741.59200000763	2.80162781	0.00573336191
15748.277000188828	2.80167629	0.00575136988
15754.961000204086	2.80173969	0.00573800913
15761.646000146866	2.8017285	0.00577460597
15768.330000162125	2.80175834	0.00574497995
15775.015000104904	2.80178444	0.00576356883
15781.699000120163	2.80180682	0.00572290566
15788.384999990463	2.80183292	0.00576298793
15795.070000171661	2.80186649	0.00576240702
15801.75400018692	2.8018553	0.0057571789
15808.438000202179	2.80190751	0.00574556086
15815.123000144958	2.8019448	0.00576473063
15821.807000160217	2.80193734	0.00575136988
15828.493000030518	2.80194853	0.00576995875
15835.177000045776	2.80198955	0.00573859003
15841.863000154495	2.8020082	0.00575020807
15848.548000097275	2.80206041	0.00572581018
15855.232000112534	2.80201938	0.00576414973
15861.916000127792	2.80209024	0.00575892161
15868.604000091553	2.80207532	0.00576414973
15875.289000034332	2.80207905	0.00571244942
15881.973000049591	2.80212007	0.00577518688
15888.65700006485	2.80216482	0.0057571789
15895.34200000763	2.80218347	0.00578448131
15902.027000188828	2.80220585	0.00577867229
15908.711000204086	2.80223195	0.00576008341
15915.395000219345	2.80220212	0.00575369349
15922.081000089645	2.80225806	0.00575195078
15928.766000032425	2.8022767	0.00573394281
15935.451000213623	2.80231399	0.00575427439
15942.136000156403	2.80234383	0.00574497995
15948.822000026703	2.80234756	0.00576589244
15955.506000041962	2.80232891	0.00576298793
15962.19100022316	2.80232891	0.00577286327
15968.87600016594	2.80237739	0.00573800913
15975.561000108719	2.80238485	0.00574207544
15982.244000196457	2.80235129	0.0057815768
15988.927000045776	2.80239604	0.00574091364
15995.611000061035	2.80243333	0.00576240702
16002.295000076294	2.80247808	0.00574381815
16008.979000091553	2.80247435	0.00577112056
16015.664000034332	2.80203803	0.00576356883
16022.348000049591	2.80215364	0.00573859003
16029.03200006485	2.80219466	0.00576124522
16035.72100019455	2.80222076	0.00574439905
16042.404000043869	2.80213872	0.00573452371
16049.09400010109	2.80213872	0.00572348657
16055.779000043869	2.80214991	0.00578796673
16062.463000059128	2.80214618	0.00578273861
16069.146000146866	2.80217974	0.005732781
16075.830000162125	2.80216482	0.00576298793
16082.514000177383	2.80223195	0.00576414973
16089.200000047684	2.80223568	0.00576589244
16095.884000062943	2.80224314	0.0057554362
16102.56700015068	2.80224687	0.00575950251
16109.25200009346	2.80228043	0.0057571789
16115.93700003624	2.80228416	0.00576414973
16122.62700009346	2.80232891	0.00574439905
16129.311000108719	2.80231027	0.00575775981
