Time (s)	Voltage	Current
0	4.15205124	0.00855015741
7.736999988555908	4.07108185	0.509310058
15.301000118255615	4.06870632	0.509329809
22.86400008201599	4.06684543	0.509312382
30.424999952316284	4.06533508	0.509303668
37.98800015449524	4.06393288	0.509267071
45.551000118255615	4.06271342	0.509314124
53.11500000953674	4.06149023	0.509326323
60.676000118255615	4.06036773	0.509324
68.24000000953674	4.05934591	0.50930483
75.80100011825562	4.05833529	0.509315867
83.36199998855591	4.05729483	0.509275204
90.9210000038147	4.05635879	0.509300764
98.48200011253357	4.05540037	0.509312963
106.04299998283386	4.05451654	0.509277528
113.60800004005432	4.0536066	0.509300764
121.1710000038147	4.05262954	0.509302506
128.73099994659424	4.05179419	0.509293793
136.2940001487732	4.05099613	0.509276366
143.85400009155273	4.05017197	0.509283337
151.41400003433228	4.04935526	0.509324
158.97500014305115	4.04853483	0.509274042
166.5369999408722	4.04776287	0.509283918
174.1010000705719	4.04687904	0.509256615
181.66100001335144	4.04617794	0.509193878
189.22099995613098	4.04531276	0.509090477
196.78200006484985	4.04456318	0.509010893
204.34299993515015	4.04377258	0.508966745
211.90499997138977	4.04304911	0.508923177
219.46600008010864	4.04230326	0.508885419
227.02699995040894	4.04154995	0.508849403
234.5900001525879	4.04084139	0.508842432
242.15199995040894	4.04014029	0.508820357
249.7150001525879	4.03942055	0.508808158
257.27699995040894	4.03869335	0.508759363
264.8400001525879	4.03797733	0.508765172
272.4010000228882	4.03723894	0.508772143
279.96399998664856	4.03657513	0.508734384
287.52500009536743	4.0358181	0.508728575
295.0859999656677	4.03519158	0.50875123
302.6449999809265	4.0344793	0.508752392
310.2079999446869	4.03378939	0.508729737
317.76900005340576	4.03316287	0.508717538
325.3329999446869	4.03248042	0.508742517
332.8949999809265	4.03186137	0.508741355
340.4560000896454	4.03127588	0.508734384
348.01900005340576	4.03060461	0.508748326
355.5789999961853	4.03003404	0.508730898
363.1410000324249	4.02940379	0.508737288
370.70300006866455	4.02889289	0.508792474
378.26399993896484	4.0282701	0.508744259
385.82400012016296	4.0277219	0.508764591
393.38499999046326	4.027211	0.508777371
400.94900012016296	4.02664415	0.508756458
408.5150001049042	4.02610341	0.508754135
416.0770001411438	4.02556267	0.508751811
423.63899993896484	4.02499583	0.50875762
431.20300006866455	4.02443271	0.508729737
438.7630000114441	4.02395164	0.508806997
446.3250000476837	4.02339598	0.508771562
453.8860001564026	4.02286643	0.508797121
461.44799995422363	4.02235925	0.508787827
469.01200008392334	4.02187445	0.508777371
476.5720000267029	4.02134489	0.508779113
484.1340000629425	4.02083026	0.508746583
491.6970000267029	4.02034173	0.508768657
499.25800013542175	4.0198532	0.50879596
506.81900000572205	4.01931245	0.50875762
514.3819999694824	4.01883884	0.508753554
521.9430000782013	4.01833912	0.508753554
529.5039999485016	4.01789534	0.508757039
537.0659999847412	4.01740681	0.508740193
544.6280000209808	4.01687353	0.508743097
552.1900000572205	4.01645585	0.508785503
559.7509999275208	4.0160792	0.508786084
567.3210000991821	4.01556456	0.508782599
574.8870000839233	4.01504247	0.508755296
582.4509999752045	4.01460987	0.508768657
590.0130000114441	4.01416982	0.508787827
597.574000120163	4.01372977	0.508772723
605.1370000839233	4.01333074	0.508775628
612.6970000267029	4.01287578	0.508793636
620.2669999599457	4.01249166	0.508773885
627.8289999961853	4.01207772	0.508777371
635.3910000324249	4.0116936	0.508808739
642.9520001411438	4.0113617	0.50878318
650.5130000114441	4.01097759	0.5087704
658.074000120163	4.01060094	0.508758201
665.6330001354218	4.01026903	0.508792474
673.1930000782013	4.00989238	0.508794217
680.7530000209808	4.00949708	0.508782018
688.3199999332428	4.00916145	0.508799445
695.8810000419617	4.008837	0.508771562
703.4420001506805	4.00845662	0.508765753
711.0039999485016	4.00809488	0.50877679
718.5650000572205	4.00777417	0.508793055
726.1280000209808	4.00739005	0.508779113
