time,voltage,current,ChargingVoltage,ChargingCurrent,OperationStatus,SafetyAlert,MaxError,BatteryStatus,CellVoltage1,CellVoltage2,CellVoltage3,CellVoltage4,UpdateStatus
4.378999948501587,8094,0,8400,5000,32835,0,3,199,4045,4048,0,0,0x0D
6.671000003814697,7961,-2024,8400,5000,32835,0,3,199,3985,3976,0,0,0x0D
8.95799994468689,7964,-2017,8400,5000,32835,0,3,199,3986,3977,0,0,0x0D
11.243000030517578,7962,-2017,8400,5000,32835,0,3,199,3985,3976,0,0,0x0D
13.530999898910522,7959,-2017,8400,5000,32835,0,3,199,3984,3975,0,0,0x0D
15.819000005722046,7958,-2017,8400,5000,32835,0,3,199,3984,3974,0,0,0x0D
18.107999801635742,7957,-2017,8400,5000,32835,0,3,199,3983,3974,0,0,0x0D
20.394999980926514,7955,-2017,8400,5000,32835,0,3,199,3982,3973,0,0,0x0D
22.680999994277954,7954,-2017,8400,5000,32835,0,3,199,3982,3973,0,0,0x0D
24.97000002861023,7953,-2017,8400,5000,32835,0,3,199,3981,3972,0,0,0x0D
27.25599980354309,7952,-2017,8400,5000,32835,0,3,199,3981,3972,0,0,0x0D
29.542999982833862,7951,-2017,8400,5000,32835,0,3,199,3980,3971,0,0,0x0D
31.83299994468689,7950,-2017,8400,5000,32835,0,3,199,3980,3971,0,0,0x0D
34.11800003051758,7949,-2017,8400,5000,32835,0,3,199,3979,3970,0,0,0x0D
36.40399980545044,7949,-2017,8400,5000,32835,0,3,199,3979,3970,0,0,0x0D
38.692999839782715,7948,-2017,8400,5000,32835,0,3,199,3979,3970,0,0,0x0D
40.97499990463257,7948,-2017,8400,5000,32835,0,3,199,3978,3969,0,0,0x0D
43.26799988746643,7947,-2017,8400,5000,32835,0,3,199,3978,3969,0,0,0x0D
45.55499982833862,7946,-2017,8400,5000,32835,0,3,199,3978,3969,0,0,0x0D
47.842000007629395,7946,-2017,8400,5000,32835,0,3,199,3978,3969,0,0,0x0D
50.12999987602234,7945,-2017,8400,5000,32835,0,3,199,3977,3968,0,0,0x0D
52.41699981689453,7944,-2017,8400,5000,32835,0,3,199,3977,3968,0,0,0x0D
54.70599985122681,7944,-2017,8400,5000,32835,0,3,199,3976,3968,0,0,0x0D
56.99300003051758,7944,-2017,8400,5000,32835,0,3,199,3976,3967,0,0,0x0D
59.27799987792969,7943,-2017,8400,5000,32835,0,3,199,3976,3967,0,0,0x0D
61.567999839782715,7943,-2017,8400,5000,32835,0,3,199,3976,3967,0,0,0x0D
63.85599994659424,7942,-2017,8400,5000,32835,0,3,199,3976,3967,0,0,0x0D
66.15599989891052,7942,-2017,8400,5000,32835,0,3,199,3975,3966,0,0,0x0D
68.4449999332428,7941,-2017,8400,5000,32835,0,3,199,3975,3966,0,0,0x0D
70.73199987411499,7941,-2017,8400,5000,32835,0,3,199,3975,3966,0,0,0x0D
73.01899981498718,7940,-2017,8400,5000,32835,0,3,199,3975,3966,0,0,0x0D
75.30499982833862,7940,-2017,8400,5000,32835,0,3,199,3974,3966,0,0,0x0D
77.59599995613098,7939,-2017,8400,5000,32835,0,3,199,3974,3965,0,0,0x0D
79.89299988746643,7939,-2017,8400,5000,32835,0,3,199,3974,3965,0,0,0x0D
82.1859998703003,7938,-2017,8400,5000,32835,0,3,199,3974,3965,0,0,0x0D
84.47299981117249,7938,-2017,8400,5000,32835,0,3,199,3973,3965,0,0,0x0D
86.75999999046326,7938,-2017,8400,5000,32835,0,3,199,3973,3964,0,0,0x0D
89.0479998588562,7937,-2017,8400,5000,32835,0,3,199,3973,3964,0,0,0x0D
91.3349997997284,7937,-2017,8400,5000,32835,0,3,199,3973,3964,0,0,0x0D
93.62099981307983,7937,-2017,8400,5000,32835,0,3,199,3973,3964,0,0,0x0D
95.9079999923706,7936,-2017,8400,5000,32835,0,3,199,3973,3964,0,0,0x0D
98.19799995422363,7936,-2017,8400,5000,32835,0,3,199,3973,3964,0,0,0x0D
100.48399996757507,7935,-2017,8400,5000,32835,0,3,199,3972,3963,0,0,0x0D
102.77199983596802,7935,-2017,8400,5000,32835,0,3,199,3972,3963,0,0,0x0D
105.05799984931946,7935,-2017,8400,5000,32835,0,3,199,3972,3963,0,0,0x0D
107.34500002861023,7935,-2017,8400,5000,32835,0,3,199,3972,3963,0,0,0x0D
109.63499999046326,7934,-2017,8400,5000,32835,0,3,199,3971,3963,0,0,0x0D
111.93799996376038,7934,-2017,8400,5000,32835,0,3,199,3971,3963,0,0,0x0D
114.22199988365173,7933,-2017,8400,5000,32835,0,3,199,3971,3962,0,0,0x0D
116.50399994850159,7933,-2017,8400,5000,32835,0,3,199,3971,3962,0,0,0x0D
118.7979998588562,7933,-2017,8400,5000,32835,0,3,199,3971,3962,0,0,0x0D
121.0849997997284,7932,-2017,8400,5000,32835,0,3,199,3971,3962,0,0,0x0D
123.37099981307983,7932,-2017,8400,5000,32835,0,3,199,3970,3961,0,0,0x0D
125.66100001335144,7931,-2017,8400,5000,32835,0,3,199,3970,3961,0,0,0x0D
127.94799995422363,7931,-2017,8400,5000,32835,0,3,199,3970,3961,0,0,0x0D
130.23399996757507,7930,-2017,8400,5000,32835,0,3,199,3970,3961,0,0,0x0D
132.5199999809265,7930,-2017,8400,5000,32835,0,3,199,3970,3961,0,0,0x0D
134.8109998703003,7930,-2017,8400,5000,32835,0,3,199,3970,3961,0,0,0x0D
137.0939998626709,7930,-2017,8400,5000,32835,0,3,199,3969,3961,0,0,0x0D
139.38399982452393,7930,-2017,8400,5000,32835,0,3,199,3969,3960,0,0,0x0D
141.6729998588562,7929,-2017,8400,5000,32835,0,3,199,3969,3960,0,0,0x0D
143.95899987220764,7929,-2017,8400,5000,32835,0,3,199,3969,3960,0,0,0x0D
146.24499988555908,7929,-2017,8400,5000,32835,0,3,199,3969,3960,0,0,0x0D
148.53399991989136,7928,-2017,8400,5000,32835,0,3,199,3968,3960,0,0,0x0D
150.8329999446869,7928,-2017,8400,5000,32835,0,3,199,3968,3959,0,0,0x0D
153.12199997901917,7928,-2017,8400,5000,32835,0,3,199,3968,3959,0,0,0x0D
155.4119999408722,7927,-2017,8400,5000,32835,0,3,199,3968,3959,0,0,0x0D
157.69899988174438,7927,-2017,8400,5000,32835,0,3,199,3968,3959,0,0,0x0D
159.98799991607666,7926,-2017,8400,5000,32835,0,3,199,3968,3959,0,0,0x0D
162.28999996185303,7926,-2017,8400,5000,32835,0,3,199,3968,3959,0,0,0x0D
164.5789999961853,7925,-2017,8400,5000,32835,0,3,199,3967,3958,0,0,0x0D
166.8809998035431,7925,-2017,8400,5000,32835,0,3,199,3967,3958,0,0,0x0D
169.16699981689453,7926,-2017,8400,5000,32835,0,3,199,3967,3958,0,0,0x0D
171.4559998512268,7925,-2017,8400,5000,32835,0,3,199,3967,3958,0,0,0x0D
173.7409999370575,7924,-2017,8400,5000,32835,0,3,199,3967,3958,0,0,0x0D
176.02999997138977,7924,-2017,8400,5000,32835,0,3,199,3967,3958,0,0,0x0D
178.31699991226196,7924,-2017,8400,5000,32835,0,3,199,3966,3957,0,0,0x0D
180.60399985313416,7924,-2017,8400,5000,32835,0,3,199,3966,3958,0,0,0x0D
182.89199995994568,7923,-2017,8400,5000,32835,0,3,199,3966,3958,0,0,0x0D
185.1769998073578,7923,-2017,8400,5000,32835,0,3,199,3966,3957,0,0,0x0D
187.4670000076294,7923,-2017,8400,5000,32835,0,3,199,3966,3957,0,0,0x0D
189.75499987602234,7922,-2017,8400,5000,32835,0,3,199,3966,3957,0,0,0x0D
192.03999996185303,7922,-2017,8400,5000,32835,0,3,199,3965,3957,0,0,0x0D
194.32699990272522,7922,-2017,8400,5000,32835,0,3,199,3965,3956,0,0,0x0D
196.6159999370575,7921,-2017,8400,5000,32835,0,3,199,3965,3956,0,0,0x0D
198.89999985694885,7921,-2017,8400,5000,32835,0,3,199,3965,3956,0,0,0x0D
201.18999981880188,7921,-2017,8400,5000,32835,0,3,199,3965,3956,0,0,0x0D
203.47899985313416,7920,-2017,8400,5000,32835,0,3,199,3965,3956,0,0,0x0D
205.76699995994568,7920,-2017,8400,5000,32835,0,3,199,3965,3956,0,0,0x0D
208.0519998073578,7920,-2017,8400,5000,32835,0,3,199,3964,3956,0,0,0x0D
210.35599994659424,7919,-2017,8400,5000,32835,0,3,199,3964,3955,0,0,0x0D
212.64100003242493,7919,-2017,8400,5000,32835,0,3,199,3964,3955,0,0,0x0D
214.92999982833862,7919,-2017,8400,5000,32835,0,3,199,3964,3955,0,0,0x0D
217.2189998626709,7919,-2017,8400,5000,32835,0,3,199,3964,3955,0,0,0x0D
219.5019998550415,7918,-2017,8400,5000,32835,0,3,199,3964,3955,0,0,0x0D
221.79299998283386,7918,-2017,8400,5000,32835,0,3,199,3963,3954,0,0,0x0D
224.07999992370605,7917,-2017,8400,5000,32835,0,3,199,3963,3954,0,0,0x0D
226.36800003051758,7917,-2017,8400,5000,32835,0,3,199,3963,3954,0,0,0x0D
228.6529998779297,7917,-2017,8400,5000,32835,0,3,199,3963,3954,0,0,0x0D
230.94199991226196,7916,-2017,8400,5000,32835,0,3,199,3963,3954,0,0,0x0D
233.22899985313416,7916,-2017,8400,5000,32835,0,3,199,3963,3954,0,0,0x0D
235.51799988746643,7916,-2017,8400,5000,32835,0,3,199,3962,3954,0,0,0x0D
237.80499982833862,7915,-2017,8400,5000,32835,0,3,199,3962,3953,0,0,0x0D
240.08899998664856,7915,-2017,8400,5000,32835,0,3,199,3962,3953,0,0,0x0D
242.37800002098083,7915,-2017,8400,5000,32835,0,3,199,3962,3953,0,0,0x0D
244.66699981689453,7914,-2017,8400,5000,32835,0,3,199,3962,3953,0,0,0x0D
246.95199990272522,7914,-2017,8400,5000,32835,0,3,199,3962,3953,0,0,0x0D
249.24000000953674,7914,-2017,8400,5000,32835,0,3,199,3961,3953,0,0,0x0D
251.52999997138977,7914,-2017,8400,5000,32835,0,3,199,3961,3952,0,0,0x0D
253.81499981880188,7913,-2017,8400,5000,32835,0,3,199,3961,3952,0,0,0x0D
256.1029999256134,7913,-2017,8400,5000,32835,0,3,199,3961,3952,0,0,0x0D
258.3910000324249,7913,-2017,8400,5000,32835,0,3,199,3961,3952,0,0,0x0D
260.67899990081787,7912,-2017,8400,5000,32835,0,3,199,3961,3952,0,0,0x0D
262.96399998664856,7912,-2017,8400,5000,32835,0,3,199,3961,3952,0,0,0x0D
265.2519998550415,7912,-2017,8400,5000,32835,0,3,199,3960,3952,0,0,0x0D
267.5409998893738,7911,-2017,8400,5000,32835,0,3,199,3960,3951,0,0,0x0D
