time,voltage,current,ChargingVoltage,ChargingCurrent,OperationStatus,SafetyAlert,SafetyStatus,MaxError,BatteryStatus,CellVoltage1,CellVoltage2,CellVoltage3,CellVoltage4,UpdateStatus
3.679999828338623,7062,-728,8400,5000,32837,0,0,3,199,3502,3560,0,0,0x0D
4.974999904632568,7042,-1360,8400,5000,32837,0,0,3,199,3494,3548,0,0,0x0D
6.271999835968018,7010,-1515,8400,5000,32837,0,0,3,199,3476,3534,0,0,0x0D
7.55899977684021,7009,-1515,8400,5000,32837,0,0,3,199,3475,3534,0,0,0x0D
8.861999988555908,7008,-1515,8400,5000,32837,0,0,3,199,3475,3533,0,0,0x0D
10.152999877929688,7008,-1516,8400,5000,32837,0,0,3,199,3474,3534,0,0,0x0D
11.45199990272522,7008,-1516,8400,5000,32837,0,0,3,199,3474,3534,0,0,0x0D
12.747999906539917,7007,-1515,8400,5000,32837,0,0,3,199,3474,3533,0,0,0x0D
14.043999910354614,7007,-1515,8400,5000,32837,0,0,3,199,3474,3533,0,0,0x0D
15.341999769210815,7007,-1516,8400,5000,32837,0,0,3,199,3474,3533,0,0,0x0D
16.632999897003174,7007,-1515,8400,5000,32837,0,0,3,199,3474,3533,0,0,0x0D
17.93399977684021,7007,-1515,8400,5000,32837,0,0,3,199,3473,3533,0,0,0x0D
19.21999979019165,7006,-1516,8400,5000,32837,0,0,3,199,3473,3533,0,0,0x0D
20.501999855041504,7006,-1515,8400,5000,32837,0,0,3,199,3473,3533,0,0,0x0D
21.805999994277954,7006,-1516,8400,5000,32837,0,0,3,199,3473,3533,0,0,0x0D
23.096999883651733,7005,-1515,8400,5000,32837,0,0,3,199,3473,3533,0,0,0x0D
24.396999835968018,7006,-1515,8400,5000,32837,0,0,3,199,3473,3533,0,0,0x0D
25.688999891281128,7005,-1515,8400,5000,32837,0,0,3,199,3473,3533,0,0,0x0D
26.983999967575073,7005,-1515,8400,5000,32837,0,0,3,199,3473,3533,0,0,0x0D
28.27899980545044,7005,-1515,8400,5000,32837,0,0,3,199,3473,3533,0,0,0x0D
29.574999809265137,7005,-1515,8400,5000,32837,0,0,3,199,3472,3533,0,0,0x0D
30.87399983406067,7005,-1516,8400,5000,32837,0,0,3,199,3472,3533,0,0,0x0D
32.16599988937378,7005,-1515,8400,5000,32837,0,0,3,199,3472,3533,0,0,0x0D
33.46599984169006,7004,-1515,8400,5000,32837,0,0,3,199,3472,3532,0,0,0x0D
34.77799987792969,7004,-1515,8400,5000,32837,0,0,3,199,3472,3532,0,0,0x0D
36.0719997882843,7004,-1515,8400,5000,32837,0,0,3,199,3472,3532,0,0,0x0D
37.36899995803833,7004,-1515,8400,5000,32837,0,0,3,199,3472,3532,0,0,0x0D
38.662999868392944,7003,-1515,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
39.960999965667725,7003,-1515,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
41.25699996948242,7003,-1516,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
42.550999879837036,7003,-1515,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
43.8439998626709,7003,-1515,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
45.14399981498718,7003,-1516,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
46.43599987030029,7002,-1515,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
47.73399996757507,7002,-1516,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
49.02799987792969,7002,-1516,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
50.32099986076355,7002,-1515,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
51.615999937057495,7002,-1516,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
52.91799998283386,7002,-1515,8400,5000,32837,0,0,3,199,3471,3532,0,0,0x0D
54.209999799728394,7002,-1515,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
55.50699996948242,7002,-1515,8400,5000,32837,0,0,3,199,3470,3532,0,0,0x0D
56.80499982833862,7002,-1515,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
58.09699988365173,7001,-1515,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
59.39699983596802,7001,-1516,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
60.69199991226196,7001,-1515,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
61.97999978065491,7001,-1515,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
63.282999992370605,7001,-1515,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
64.5719997882843,7001,-1515,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
65.87299990653992,7001,-1515,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
67.1639997959137,7000,-1516,8400,5000,32837,0,0,3,199,3470,3531,0,0,0x0D
